state,state_fips,district,district_num,incumbent,flip,favored,confidence,nom_R,nom_D,nom_I
TX,48,TX-SD-22,022,R,False,R,Safe,Brian Birdwell,Robert Vick,False
TX,48,TX-SD-23,023,False,False,Election,No,False,False,False
TX,48,TX-SD-24,024,R,False,R,Safe,Dawn Buckingham,Clayton Tucker,False
TX,48,TX-SD-25,025,False,False,Election,No,False,False,False
TX,48,TX-SD-26,026,D,False,D,Uncontested,False,José Menéndez,False
TX,48,TX-SD-27,027,D,False,D,Safe,Vanessa Tijerina,Eddie Lucio,False
TX,48,TX-SD-28,028,R,False,R,Uncontested,Charles Perry,False,False
TX,48,TX-SD-29,029,False,False,D,Safe,Bethany Hatch,César Blanco,False
TX,48,TX-SD-30,030,False,False,Election,No,False,False,False
TX,48,TX-SD-31,031,False,False,Election,No,False,False,False
UT,49,UT-SD-1,001,D,False,D,Safe,Jim Whited,Luz Escamilla,False
UT,49,UT-SD-2,002,False,False,Election,No,False,False,False
UT,49,UT-SD-3,003,False,False,Election,No,False,False,False
UT,49,UT-SD-4,004,False,False,Election,No,False,False,False
UT,49,UT-SD-5,005,False,False,Election,No,False,False,False
UT,49,UT-SD-6,006,False,False,R,Safe,TBA,TBA,False
UT,49,UT-SD-7,007,False,False,R,Safe,TBA,False,Emily Bergeson
UT,49,UT-SD-8,008,D,False,D,Likely,Brian Zehnder,Kathleen Riebe,False
UT,49,UT-SD-9,009,False,False,Election,No,False,False,False
UT,49,UT-SD-10,010,False,False,R,Safe,TBA,Dan McClellan,False
UT,49,UT-SD-11,011,False,False,Election,No,False,False,False
UT,49,UT-SD-12,012,False,False,Election,No,False,False,False
UT,49,UT-SD-13,013,R,False,R,Safe,Jake Anderegg,Lyndsey Jarman,False
UT,49,UT-SD-14,014,R,False,R,Uncontested,Dan Hemmert,False,False
UT,49,UT-SD-15,015,False,False,Election,No,False,False,False
UT,49,UT-SD-16,016,False,False,R,Uncontested,TBA,False,False
UT,49,UT-SD-17,017,False,False,Election,No,False,False,False
UT,49,UT-SD-18,018,False,False,Election,No,False,False,False
UT,49,UT-SD-19,019,False,False,R,Safe,TBA,Katy Owens,False
UT,49,UT-SD-20,020,R,False,R,Uncontested,Gregg Buxton,False,False
UT,49,UT-SD-21,021,False,False,Election,No,False,False,False
UT,49,UT-SD-22,022,False,False,Election,No,False,False,False
UT,49,UT-SD-23,023,False,False,R,Uncontested,TBA,False,False
UT,49,UT-SD-24,024,False,False,R,Safe,TBA,False,Warren Rogers
UT,49,UT-SD-25,025,False,False,R,Safe,TBA,Nancy Huntly,False
UT,49,UT-SD-26,026,False,False,Election,No,False,False,False
UT,49,UT-SD-27,027,R,False,R,Uncontested,David Hinkins,False,False
UT,49,UT-SD-28,028,False,False,Election,No,False,False,False
UT,49,UT-SD-29,029,False,False,R,Safe,TBA,Chuck Goode,False
WA,53,WA-SD-1,001,D,False,D,Safe,Art Coday,Derek Stanford,False
WA,53,WA-SD-2,002,False,False,R,Safe,TBA,Rick Payne,False
WA,53,WA-SD-3,003,False,False,D,Safe,False,False,False
WA,53,WA-SD-4,004,R,False,R,Safe,Mike Padden,John Roskelley,Ann Marie Danimus
WA,53,WA-SD-5,005,False,False,D,Lean,Todd Smelcer,TBA,False
WA,53,WA-SD-6,006,False,False,Election,No,False,False,False
WA,53,WA-SD-7,007,False,False,Election,No,False,False,False
WA,53,WA-SD-8,008,False,False,Election,No,False,False,False
WA,53,WA-SD-9,009,R,False,R,Safe,Mark Schoesler,Jenn Goulet,False
WA,53,WA-SD-10,010,R,False,R,Lean,Ron Muzzall,Helen Price Johnson,False
WA,53,WA-SD-11,011,D,False,D,Uncontested,False,Bob Hasegawa,False
WA,53,WA-SD-12,012,R,False,R,Uncontested,Brad Hawkins,False,False
WA,53,WA-SD-13,013,False,False,Election,No,False,False,False
WA,53,WA-SD-14,014,R,False,R,Uncontested,Curtis King,False,False
WA,53,WA-SD-15,015,False,False,Election,No,False,False,False
WA,53,WA-SD-16,016,False,False,R,Safe,TBA,Danielle Garbe Reser,False
WA,53,WA-SD-17,017,R,False,R,Lean,Lynda Wilson,Daniel Smith,False
WA,53,WA-SD-18,018,False,False,R,Likely,TBA,Rick Bell,False
WA,53,WA-SD-19,019,D,False,D,Lean,TBA,Dean Takko,False
WA,53,WA-SD-20,020,R,False,R,Uncontested,John Braun,False,False
WA,53,WA-SD-21,021,False,False,Election,No,False,False,False
WA,53,WA-SD-22,022,False,False,D,Safe,Garry Holland,TBA,False
WA,53,WA-SD-23,023,D,False,D,Safe,Pam Madden-Boyer,Christine Rolfes,False
WA,53,WA-SD-24,024,D,False,D,Likely,Connie Beauvais,Kevin Van De Wege,False
WA,53,WA-SD-25,025,False,False,R,Lean,TBA,Julie Door,False
WA,53,WA-SD-26,026,False,False,Election,No,False,False,False
WA,53,WA-SD-27,027,D,False,D,Safe,Kyle Paskewitz,Jeannie Darneille,False
WA,53,WA-SD-28,028,R,False,False,Toss-Up,Steve O'Ban,Twina Nobles,False
WA,53,WA-SD-29,029,False,False,Election,No,False,False,False
WA,53,WA-SD-30,030,False,False,Election,No,False,False,False
WA,53,WA-SD-31,031,False,False,Election,No,False,False,False
WA,53,WA-SD-32,032,False,False,Election,No,False,False,False
WA,53,WA-SD-33,033,False,False,Election,No,False,False,False
WA,53,WA-SD-34,034,False,False,Election,No,False,False,False
WA,53,WA-SD-35,035,False,False,Election,No,False,False,False
WA,53,WA-SD-36,036,False,False,Election,No,False,False,False
WA,53,WA-SD-37,037,False,False,Election,No,False,False,False
WA,53,WA-SD-38,038,False,False,D,Safe,Bernard Moody,TBA,False
WA,53,WA-SD-39,039,R,False,R,Safe,Keith L. Wagoner,False,Kathryn A. Lewandowsky
WA,53,WA-SD-40,040,D,False,D,Safe,Charles Carrell,Liz Lovelett,False
WA,53,WA-SD-41,041,D,False,D,Safe,Mike Nykreim,Lisa Wellman,False
WA,53,WA-SD-42,042,False,False,Election,No,False,False,False
WA,53,WA-SD-43,043,False,False,Election,No,False,False,False
WA,53,WA-SD-44,044,False,False,Election,No,False,False,False
WA,53,WA-SD-45,045,False,False,Election,No,False,False,False
WA,53,WA-SD-46,046,False,False,Election,No,False,False,False
WA,53,WA-SD-47,047,False,False,Election,No,False,False,False
WA,53,WA-SD-48,048,False,False,Election,No,False,False,False
WA,53,WA-SD-49,049,D,False,D,Safe,False,Annette Cleveland,Rey Reynolds
WI,55,WI-SD-1,001,False,False,Election,No,False,False,False
WI,55,WI-SD-2,002,False,False,R,Uncontested,TBA,False,False
WI,55,WI-SD-3,003,False,False,Election,No,False,False,False
WI,55,WI-SD-4,004,False,False,D,Safe,False,TBA,Lance Allen
WI,55,WI-SD-5,005,False,False,Election,No,False,False,False
WI,55,WI-SD-6,006,False,False,D,Safe,Alciro Deacon,TBA,False
WI,55,WI-SD-7,007,False,False,Election,No,False,False,False
WI,55,WI-SD-8,008,False,False,R,Likely,TBA,TBA,False
WI,55,WI-SD-9,009,False,False,Election,No,False,False,False
WI,55,WI-SD-10,010,D,True,R,Likely,TBA,Patty Schachtner,False
WI,55,WI-SD-11,011,False,False,Election,No,False,False,False
WI,55,WI-SD-12,012,False,False,R,Safe,Mary Czaja-Felzkowski,TBA,False
WI,55,WI-SD-13,013,False,False,Election,No,False,False,False
WI,55,WI-SD-14,014,False,False,R,Safe,TBA,TBA,False
WI,55,WI-SD-15,015,False,False,Election,No,False,False,False
WI,55,WI-SD-16,016,False,False,D,Safe,Scott Barker,TBA,False
WI,55,WI-SD-17,017,False,False,Election,No,False,False,False
WI,55,WI-SD-18,018,R,False,R,Likely,Dan Feyen,Aaron Wojciechowski,Thomas Benjamin Hodge
WI,55,WI-SD-19,019,False,False,Election,No,False,False,False
WI,55,WI-SD-20,020,R,False,R,Uncontested,Duey Stroebel,False,False
WI,55,WI-SD-21,021,False,False,Election,No,False,False,False
WI,55,WI-SD-22,022,D,False,D,Uncontested,False,Robert Wirch,False
WI,55,WI-SD-23,023,False,False,Election,No,False,False,False
WI,55,WI-SD-24,024,R,False,R,Lean,Patrick Testin,Paul Piotrowski,Roberta Reamer
WI,55,WI-SD-25,025,False,False,Election,No,False,False,False
WI,55,WI-SD-26,026,False,False,D,Uncontested,False,TBA,False
WI,55,WI-SD-27,027,False,False,Election,No,False,False,False
WI,55,WI-SD-28,028,False,False,R,Safe,TBA,Adam Murphy,False
WI,55,WI-SD-29,029,False,False,Election,No,False,False,False
WI,55,WI-SD-30,030,False,True,R,Lean,TBA,TBA,False
WI,55,WI-SD-31,031,False,False,Election,No,False,False,False
WI,55,WI-SD-32,032,False,False,False,Toss-Up,Dan Kapanke,TBA,False
WI,55,WI-SD-33,033,False,False,Election,No,False,False,False
WY,56,WY-SD-1,001,False,False,Election,No,False,False,False
WY,56,WY-SD-2,002,R,False,R,Uncontested,Brian Bonner,False,False
WY,56,WY-SD-3,003,False,False,Election,No,False,False,False
WY,56,WY-SD-4,004,R,False,R,Uncontested,Tara Nethercott,False,False
WY,56,WY-SD-5,005,False,False,Election,No,False,False,False
WY,56,WY-SD-6,006,False,False,R,Safe,TBA,Britney Wallesch,False
WY,56,WY-SD-7,007,False,False,Election,No,False,False,False
WY,56,WY-SD-8,008,False,False,R,Safe,TBA,TBA,False
WY,56,WY-SD-9,009,False,False,Election,No,False,False,False
WY,56,WY-SD-10,010,False,False,R,Safe,TBA,Jackie Grimes,False
WY,56,WY-SD-11,011,False,False,Election,No,False,False,False
WY,56,WY-SD-12,012,D,False,D,Lean,John Kolb,Liisa Anselmi-Dalton,False
WY,56,WY-SD-13,013,False,False,Election,No,False,False,False
WY,56,WY-SD-14,014,False,False,R,Uncontested,TBA,False,False
WY,56,WY-SD-15,015,False,False,Election,No,False,False,False
WY,56,WY-SD-16,016,R,False,R,Uncontested,Dan Dockstader,False,False
WY,56,WY-SD-17,017,False,False,Election,No,False,False,False
WY,56,WY-SD-18,018,False,False,R,Uncontested,TBA,False,False
WY,56,WY-SD-19,019,False,False,Election,No,False,False,False
WY,56,WY-SD-20,020,False,False,R,Safe,TBA,Theresa Livingston,False
WY,56,WY-SD-21,021,False,False,Election,No,False,False,False
WY,56,WY-SD-22,022,R,False,R,Uncontested,Dave Kinsey,False,False
WY,56,WY-SD-23,023,False,False,Election,No,False,False,False
WY,56,WY-SD-24,024,False,False,R,Uncontested,TBA,False,False
WY,56,WY-SD-25,025,False,False,Election,No,False,False,False
WY,56,WY-SD-26,026,False,False,R,Uncontested,TBA,False,False
WY,56,WY-SD-27,027,False,False,Election,No,False,False,False
WY,56,WY-SD-28,028,False,False,R,Uncontested,TBA,False,False
WY,56,WY-SD-29,029,False,False,Election,No,False,False,False
WY,56,WY-SD-30,030,False,False,R,Uncontested,TBA,False,False
