state,state_fips,district,district_num,incumbent,flip,favored,confidence,nom_R,nom_D,nom_I,totalvotes,imputedvotes
HI,15,HI-SD-12,012,False,False,Election,No,False,False,False,13506.0,False
HI,15,HI-SD-13,013,False,False,D,Uncontested,False,TBA,False,13220.0,True
HI,15,HI-SD-14,014,D,False,D,Uncontested,False,Donna Mercado Kim,False,13220.0,True
HI,15,HI-SD-15,015,D,False,D,Uncontested,False,Glenn Wakai,False,13220.0,True
HI,15,HI-SD-16,016,False,False,Election,No,False,False,False,13220.0,True
HI,15,HI-SD-17,017,False,False,Election,No,False,False,False,11366.0,False
HI,15,HI-SD-18,018,False,False,Election,No,False,False,False,17675.0,False
HI,15,HI-SD-19,019,False,False,Election,No,False,False,False,12294.0,False
HI,15,HI-SD-20,020,D,False,D,Safe,False,Mike Gabbard,Feena Bonoan,13220.0,True
HI,15,HI-SD-21,021,False,False,Election,No,False,False,False,9857.0,False
HI,15,HI-SD-22,022,False,False,D,Safe,John Miller,TBA,Banner Fanene,13220.0,True
HI,15,HI-SD-23,023,False,False,Election,No,False,False,False,13220.0,True
HI,15,HI-SD-24,024,False,False,Election,No,False,False,False,13220.0,True
HI,15,HI-SD-25,025,False,False,D,Safe,Kristina Kim-Marshall,Chris Lee,False,13220.0,True
ID,16,ID-SD-1,001,R,False,R,Safe,Jim Woodward,Vera Gadman,False,19956.0,False
ID,16,ID-SD-2,002,R,False,R,Uncontested,Steve Vick,False,False,20731.0,False
ID,16,ID-SD-3,003,False,False,R,Uncontested,Peter Riggs,False,False,16933.0,False
ID,16,ID-SD-4,004,R,False,R,Safe,Mary Souza,Shem Michael Hanks,False,18328.0,False
ID,16,ID-SD-5,005,D,False,D,Lean,Dan Foreman,David Nelson[I],False,19974.0,False
ID,16,ID-SD-6,006,R,False,R,Uncontested,Dan Johnson,False,False,13353.0,False
ID,16,ID-SD-7,007,R,False,R,Uncontested,Carl G. Crabtree,False,False,13936.0,False
ID,16,ID-SD-8,008,R,False,R,Safe,Steve Thayn,False,Kirsten Faith Richardson,19903.0,False
ID,16,ID-SD-9,009,R,False,R,Uncontested,Abby Lee,False,False,13849.0,False
ID,16,ID-SD-10,010,R,False,R,Safe,Jim Rice,Toni Ferro,False,12246.0,False
ID,16,ID-SD-11,011,R,False,R,Uncontested,Patti Anne Lodge,False,False,17783.0,False
ID,16,ID-SD-12,012,R,False,R,Safe,Todd Lakey,Chelle Gluch,False,13964.0,False
ID,16,ID-SD-13,013,R,False,R,Safe,Jeff C. Agenbroad,Melissa Sue Robinson,False,12550.0,False
ID,16,ID-SD-14,014,R,False,R,Safe,Scott Grow,False,Ellen B. Spencer,27161.0,False
ID,16,ID-SD-15,015,R,False,False,Toss-Up,Fred Martin,Shelley Brock,False,17890.0,False
ID,16,ID-SD-16,016,D,False,D,Safe,LeeJoe Lay,Grant Burgoyne,False,19603.0,False
ID,16,ID-SD-17,017,False,False,D,Safe,Gary L. Smith,Ali Rabe,False,16721.0,False
ID,16,ID-SD-18,018,D,False,D,Safe,Mark A. Bost,Janie Ward-Engelking,False,17090.0,False
ID,16,ID-SD-19,019,False,False,D,Safe,Aaron J. Tribble,Melissa Wintrow,False,25194.0,False
ID,16,ID-SD-20,020,R,False,R,Uncontested,Chuck Winder,False,False,14535.0,False
ID,16,ID-SD-21,021,R,False,R,Safe,Regina Bayer,Dawn Pierce,False,21238.0,False
ID,16,ID-SD-22,022,R,False,R,Safe,Lori Den Hartog,Mik Lose,False,15440.0,False
ID,16,ID-SD-23,023,False,False,R,Safe,Christy Zito,Laura Bellegante,False,10492.0,False
ID,16,ID-SD-24,024,R,False,R,Safe,Lee Heider,False,Rocky Ferrenburg,10614.0,False
ID,16,ID-SD-25,025,R,False,R,Uncontested,Jim Patrick,False,False,11969.0,False
ID,16,ID-SD-26,026,D,False,D,Safe,Eric Parker,Michelle Stennett,False,16862.0,False
ID,16,ID-SD-27,027,R,False,R,Uncontested,Kelly Arthur Anthon,False,False,10291.0,False
ID,16,ID-SD-28,028,R,False,R,Safe,Jim Guthrie,False,Dan Karlan,16442.0,False
ID,16,ID-SD-29,029,D,False,D,Uncontested,False,Mark Nye,False,14412.0,False
ID,16,ID-SD-30,030,False,False,R,Uncontested,Kevin Cook,False,False,12838.0,False
ID,16,ID-SD-31,031,R,False,R,Uncontested,Steve Bair,False,False,11084.0,False
ID,16,ID-SD-32,032,R,False,R,Uncontested,Mark Harris,False,False,13347.0,False
ID,16,ID-SD-33,033,R,False,R,Uncontested,Dave Lent,False,False,13278.0,False
ID,16,ID-SD-34,034,False,False,R,Uncontested,Doug Ricks,False,False,11358.0,False
ID,16,ID-SD-35,035,R,False,R,Uncontested,Van Burtenshaw,False,False,13123.0,False
IL,17,IL-SD-1,001,D,False,D,Uncontested,False,Antonio Munoz,False,72012.0,True
IL,17,IL-SD-2,002,False,False,Election,No,False,False,False,51282.0,False
IL,17,IL-SD-3,003,False,False,Election,No,False,False,False,62764.0,False
IL,17,IL-SD-4,004,D,False,D,Uncontested,False,Kimberly Lightford,False,72012.0,True
IL,17,IL-SD-5,005,False,False,Election,No,False,False,False,63756.0,False
IL,17,IL-SD-6,006,False,False,Election,No,False,False,False,88756.0,False
IL,17,IL-SD-7,007,D,False,D,Uncontested,False,Heather Steans,False,72012.0,True
IL,17,IL-SD-8,008,False,False,Election,No,False,False,False,50071.0,False
IL,17,IL-SD-9,009,False,False,Election,No,False,False,False,102599.0,False
IL,17,IL-SD-10,010,D,False,D,Safe,Anthony Beckman,Robert Martwick,False,72012.0,True
IL,17,IL-SD-11,011,False,False,Election,No,False,False,False,39158.0,False
IL,17,IL-SD-12,012,False,False,Election,No,False,False,False,38061.0,False
IL,17,IL-SD-13,013,D,False,D,Uncontested,False,Robert Peters,False,72012.0,True
IL,17,IL-SD-14,014,False,False,Election,No,False,False,False,65275.0,False
IL,17,IL-SD-15,015,False,False,Election,No,False,False,False,59332.0,False
IL,17,IL-SD-16,016,D,False,D,Uncontested,False,Jacqueline Collins,False,72012.0,True
IL,17,IL-SD-17,017,False,False,Election,No,False,False,False,66269.0,False
IL,17,IL-SD-18,018,False,False,Election,No,False,False,False,64048.0,False
IL,17,IL-SD-19,019,D,False,D,Safe,August Deuser,Michael Hastings,False,72012.0,True
IL,17,IL-SD-20,020,False,False,Election,No,False,False,False,55151.0,False
IL,17,IL-SD-21,021,False,False,Election,No,False,False,False,98677.0,False
IL,17,IL-SD-22,022,D,False,D,Uncontested,False,Cristina Castro,False,72012.0,True
IL,17,IL-SD-23,023,False,False,Election,No,False,False,False,72186.0,False
IL,17,IL-SD-24,024,False,False,Election,No,False,False,False,101754.0,False
IL,17,IL-SD-25,025,False,True,D,Tilt,Jeanette Ward,Karina Villa,False,72012.0,True
IL,17,IL-SD-26,026,False,False,Election,No,False,False,False,94678.0,False
IL,17,IL-SD-27,027,False,False,Election,No,False,False,False,90356.0,False
IL,17,IL-SD-28,028,D,False,D,Uncontested,False,Laura Murphy,False,72012.0,True
IL,17,IL-SD-29,029,False,False,Election,No,False,False,False,80953.0,False
IL,17,IL-SD-30,030,False,False,Election,No,False,False,False,57123.0,False
IL,17,IL-SD-31,031,D,False,D,Safe,Christopher Kasperski,Melinda Bush,False,72012.0,True
IL,17,IL-SD-32,032,False,False,Election,No,False,False,False,79338.0,False
IL,17,IL-SD-33,033,False,False,Election,No,False,False,False,91005.0,False
IL,17,IL-SD-34,034,D,False,D,Uncontested,False,Steve Stadelman,False,72012.0,True
IL,17,IL-SD-35,035,False,False,Election,No,False,False,False,62422.0,False
IL,17,IL-SD-36,036,False,False,Election,No,False,False,False,76175.0,False
IL,17,IL-SD-37,037,False,False,R,Safe,Win Stoller,False,Marcus Throneburg,72012.0,True
IL,17,IL-SD-38,038,False,False,Election,No,False,False,False,80776.0,False
IL,17,IL-SD-39,039,False,False,Election,No,False,False,False,54149.0,False
IL,17,IL-SD-40,040,D,False,D,Safe,Eric Wallace,Patrick Joyce,False,72012.0,True
IL,17,IL-SD-41,041,False,False,Election,No,False,False,False,97738.0,False
IL,17,IL-SD-42,042,False,False,Election,No,False,False,False,41787.0,False
IL,17,IL-SD-43,043,False,False,D,Safe,Ben Bierly,John Connor,False,72012.0,True
IL,17,IL-SD-44,044,False,False,Election,No,False,False,False,70464.0,False
IL,17,IL-SD-45,045,False,False,Election,No,False,False,False,79717.0,False
IL,17,IL-SD-46,046,D,False,D,Likely,Mary Burress,Dave Koehler,False,72012.0,True
IL,17,IL-SD-47,047,False,False,Election,No,False,False,False,61681.0,False
IL,17,IL-SD-48,048,False,False,Election,No,False,False,False,74091.0,False
IL,17,IL-SD-49,049,False,False,D,Lean,Thomas McCullagh,Meg Loughran Cappel,False,72012.0,True
IL,17,IL-SD-50,050,False,False,Election,No,False,False,False,72429.0,False
IL,17,IL-SD-51,051,False,False,Election,No,False,False,False,77252.0,False
IL,17,IL-SD-52,052,D,False,D,Uncontested,False,Scott Bennett,False,72012.0,True
IL,17,IL-SD-53,053,False,False,Election,No,False,False,False,66592.0,False
IL,17,IL-SD-54,054,False,False,Election,No,False,False,False,84986.0,False
IL,17,IL-SD-55,055,False,False,R,Uncontested,Darren Bailey,False,False,72012.0,True
IL,17,IL-SD-56,056,False,False,Election,No,False,False,False,78276.0,False
IL,17,IL-SD-57,057,False,False,Election,No,False,False,False,74750.0,False
IL,17,IL-SD-58,058,False,False,R,Uncontested,Terri Bryant,False,False,72012.0,True
IL,17,IL-SD-59,059,False,False,Election,No,False,False,False,82600.0,False
IN,18,IN-SD-1,001,False,False,Election,No,False,False,False,46722.0,False
IN,18,IN-SD-2,002,D,False,D,Uncontested,False,Lonnie Randolph,False,43087.0,True
IN,18,IN-SD-3,003,D,False,D,Uncontested,False,Eddie Melton,False,43087.0,True
IN,18,IN-SD-4,004,False,False,Election,No,False,False,False,44319.0,False
IN,18,IN-SD-5,005,R,False,R,Safe,Ed Charbonneau,Luke Bohm,False,43087.0,True
IN,18,IN-SD-6,006,False,False,Election,No,False,False,False,51173.0,False
IN,18,IN-SD-7,007,R,False,R,Safe,Brian Buchanan,Tabitha Bartley,False,43087.0,True
IN,18,IN-SD-8,008,R,False,R,Uncontested,Mike Bohacek,False,False,43087.0,True
IN,18,IN-SD-9,009,R,False,R,Safe,Ryan Mishler,Brandon Cavanaugh,False,43087.0,True
IN,18,IN-SD-10,010,D,False,D,Uncontested,False,David Niezgodski,False,43087.0,True
IN,18,IN-SD-11,011,False,False,Election,No,False,False,False,44268.0,False
IN,18,IN-SD-12,012,R,False,R,Safe,Blake Doriot,Charles Mumaw,False,43087.0,True
IN,18,IN-SD-13,013,R,False,R,Uncontested,Susan Glick,False,False,43087.0,True
IN,18,IN-SD-14,014,False,False,Election,No,False,False,False,34542.0,False
IN,18,IN-SD-15,015,False,False,Election,No,False,False,False,43301.0,False
IN,18,IN-SD-16,016,R,False,R,Safe,Justin Busch,Juli Dominguez,False,43087.0,True
IN,18,IN-SD-17,017,False,False,Election,No,False,False,False,42231.0,False
IN,18,IN-SD-18,018,R,False,R,Safe,Stacey Donato,Laura Fred-Smith,False,43087.0,True
IN,18,IN-SD-19,019,False,False,Election,No,False,False,False,29985.0,False
IN,18,IN-SD-20,020,D,False,R,Safe,Scott Baldwin,Ronnie Saunders III,False,43087.0,True
IN,18,IN-SD-21,021,False,False,Election,No,False,False,False,45530.0,False
IN,18,IN-SD-22,022,False,False,Election,No,False,False,False,37448.0,False
IN,18,IN-SD-23,023,False,False,Election,No,False,False,False,36226.0,False
IN,18,IN-SD-24,024,R,False,R,Safe,John Crane,Stan Albaugh,False,43087.0,True
IN,18,IN-SD-25,025,False,False,Election,No,False,False,False,37734.0,False
IN,18,IN-SD-26,026,False,False,Election,No,False,False,False,47828.0,False
IN,18,IN-SD-27,027,False,False,Election,No,False,False,False,39224.0,False
IN,18,IN-SD-28,028,R,False,R,Safe,Mike Crider,Theresa Bruno,False,43087.0,True
IN,18,IN-SD-29,029,False,False,Election,No,False,False,False,56377.0,False
IN,18,IN-SD-30,030,False,False,False,Toss-Up,TBA,Fady Qaddoura,False,43087.0,True
IN,18,IN-SD-31,031,False,False,Election,No,False,False,False,58833.0,False
IN,18,IN-SD-32,032,R,False,R,Safe,Aaron Freeman,Belinda Drake,False,43087.0,True
IN,18,IN-SD-33,033,D,False,D,Uncontested,False,Greg Taylor,False,43087.0,True
IN,18,IN-SD-34,034,D,False,D,Uncontested,False,Jean Breaux,False,43087.0,True
IN,18,IN-SD-35,035,R,False,R,Safe,R. Michael Young,Pete Cowden,False,43087.0,True
IN,18,IN-SD-36,036,R,False,R,Lean,Jack Sandlin,Jason Fletcher,False,43087.0,True
IN,18,IN-SD-37,037,R,False,R,Safe,Rodrick Bray,Tom Wallace,False,43087.0,True
IN,18,IN-SD-38,038,False,False,Election,No,False,False,False,38477.0,False
IN,18,IN-SD-39,039,False,False,Election,No,False,False,False,34199.0,False
IN,18,IN-SD-40,040,False,False,D,Uncontested,False,TBA,False,43087.0,True
IN,18,IN-SD-41,041,False,False,Election,No,False,False,False,43346.0,False
IN,18,IN-SD-42,042,R,False,R,Uncontested,Jean Leising,False,False,43087.0,True
IN,18,IN-SD-43,043,False,False,Election,No,False,False,False,35509.0,False
IN,18,IN-SD-44,044,R,False,R,Uncontested,Eric Koch,False,False,43087.0,True
IN,18,IN-SD-45,045,False,False,Election,No,False,False,False,48404.0,False
IN,18,IN-SD-46,046,False,False,Election,No,False,False,False,49583.0,False
IN,18,IN-SD-47,047,False,False,Election,No,False,False,False,47917.0,False
IN,18,IN-SD-48,048,False,False,Election,No,False,False,False,38824.0,False
IN,18,IN-SD-49,049,False,False,Election,No,False,False,False,45171.0,False
IN,18,IN-SD-50,050,R,False,R,Uncontested,Vaneta Becker,False,False,43087.0,True
IA,19,IA-SD-1,001,False,False,Election,No,False,False,False,21629.0,False
IA,19,IA-SD-2,002,False,False,R,Uncontested,Jeff Taylor,False,False,25076.0,True
IA,19,IA-SD-3,003,False,False,Election,No,False,False,False,25284.0,False
IA,19,IA-SD-4,004,R,False,R,Uncontested,Dennis Guth,False,False,25076.0,True
IA,19,IA-SD-5,005,False,False,Election,No,False,False,False,23525.0,False
IA,19,IA-SD-6,006,False,False,R,Safe,Craig Steven Williams,C.J. Petersen,False,25076.0,True
IA,19,IA-SD-7,007,False,False,Election,No,False,False,False,17827.0,False
IA,19,IA-SD-8,008,R,False,R,Tilt,Dan Dawson,Steve Gorman,False,25076.0,True
IA,19,IA-SD-9,009,False,False,Election,No,False,False,False,18950.0,False
IA,19,IA-SD-10,010,R,False,R,Safe,Jake Chapman,Warren Andrew Varley,False,25076.0,True
IA,19,IA-SD-11,011,False,False,Election,No,False,False,False,26793.0,False
IA,19,IA-SD-12,012,R,False,R,Safe,Mark Costello,Joseph Norris,False,25076.0,True
IA,19,IA-SD-13,013,False,False,Election,No,False,False,False,30787.0,False
IA,19,IA-SD-14,014,R,False,R,Uncontested,Amy Sinclair,False,False,25076.0,True
IA,19,IA-SD-15,015,False,False,Election,No,False,False,False,29856.0,False
IA,19,IA-SD-16,016,D,False,D,Safe,False,Nate Boulton,Toya Johnson,25076.0,True
IA,19,IA-SD-17,017,False,False,Election,No,False,False,False,18441.0,False
IA,19,IA-SD-18,018,D,False,D,Uncontested,False,Janet Petersen,False,25076.0,True
IA,19,IA-SD-19,019,False,False,Election,No,False,False,False,36243.0,False
IA,19,IA-SD-20,020,R,False,False,Toss-Up,Brad Zaun,Rhonda Martin,False,25076.0,True
IA,19,IA-SD-21,021,False,False,Election,No,False,False,False,31056.0,False
IA,19,IA-SD-22,022,False,True,D,Tilt,Scott Cirksena,Sarah Trone Garriott,False,25076.0,True
IA,19,IA-SD-23,023,False,False,Election,No,False,False,False,25434.0,False
IA,19,IA-SD-24,024,False,False,R,Safe,Jesse Green,Cynthia Oppedal Paschen,False,25076.0,True
IA,19,IA-SD-25,025,False,False,Election,No,False,False,False,26989.0,False
IA,19,IA-SD-26,026,R,False,R,Safe,Waylon Brown,Deb Scharper,False,25076.0,True
IA,19,IA-SD-27,027,False,False,Election,No,False,False,False,25160.0,False
IA,19,IA-SD-28,028,R,False,R,Likely,Mike Klimesh,Matt Tapscott,False,25076.0,True
IA,19,IA-SD-29,029,False,False,Election,No,False,False,False,28940.0,False
IA,19,IA-SD-30,030,D,False,D,Safe,Harold Youngblut,Eric Giddens,False,25076.0,True
IA,19,IA-SD-31,031,False,False,Election,No,False,False,False,14929.0,False
IA,19,IA-SD-32,032,R,False,R,Likely,Craig Johnson,Pam Egli,False,25076.0,True
IA,19,IA-SD-33,033,False,False,Election,No,False,False,False,27354.0,False
IA,19,IA-SD-34,034,D,False,D,Uncontested,False,Liz Mathis,False,25076.0,True
IA,19,IA-SD-35,035,False,False,Election,No,False,False,False,20659.0,False
IA,19,IA-SD-36,036,R,False,R,Lean,Jeff Edler,David Degner,False,25076.0,True
IA,19,IA-SD-37,037,False,False,Election,No,False,False,False,26045.0,False
IA,19,IA-SD-38,038,D,False,R,Safe,Dawn Driscoll,Ivy Schuster,False,25076.0,True
IA,19,IA-SD-39,039,False,False,Election,No,False,False,False,28909.0,False
IA,19,IA-SD-40,040,R,False,R,Safe,Ken Rozenboom,Lance Roorda,False,25076.0,True
IA,19,IA-SD-41,041,False,False,Election,No,False,False,False,22148.0,False
IA,19,IA-SD-42,042,D,False,False,Toss-Up,Jeff Reichman,Rich Taylor,False,25076.0,True
IA,19,IA-SD-43,043,False,False,Election,No,False,False,False,29926.0,False
IA,19,IA-SD-44,044,False,False,False,Toss-Up,Tim Goodwin,Tom Courtney,False,25076.0,True
IA,19,IA-SD-45,045,False,False,Election,No,False,False,False,15228.0,False
IA,19,IA-SD-46,046,R,False,R,Likely,Mark S. Lofgren,Chris Brase,False,25076.0,True
IA,19,IA-SD-47,047,False,False,Election,No,False,False,False,30560.0,False
IA,19,IA-SD-48,048,R,False,R,Uncontested,Dan Zumbach,False,False,25076.0,True
IA,19,IA-SD-49,049,False,False,Election,No,False,False,False,24233.0,False
IA,19,IA-SD-50,050,D,False,D,Safe,Jennifer Smith,Pam Jochum,False,25076.0,True
KS,20,KS-SD-1,001,R,False,R,Safe,Dennis Pyle,Kirk Miller,False,23407.0,True
KS,20,KS-SD-2,002,D,False,D,Uncontested,False,Marci Francisco,False,23407.0,True
KS,20,KS-SD-3,003,D,False,D,Lean,Willie Dove,Tom Holland,False,23407.0,True
KS,20,KS-SD-4,004,D,False,D,Safe,Sam Stillwell,David Haley,False,23407.0,True
KS,20,KS-SD-5,005,R,False,False,Toss-Up,Kevin Braun,Jeffrey Pittman,False,23407.0,True
KS,20,KS-SD-6,006,D,False,D,Safe,Dianna Whittington,Pat Pettey,False,23407.0,True
KS,20,KS-SD-7,007,False,False,D,Likely,Laura McConwell,Ethan Corson,False,23407.0,True
KS,20,KS-SD-8,008,False,True,D,Lean,James Todd,Cindy Holscher,False,23407.0,True
KS,20,KS-SD-9,009,R,False,R,Likely,Julia Lynn,Stacey Knoell,False,23407.0,True
KS,20,KS-SD-10,010,False,False,False,Toss-Up,TBA,Lindsey Constance,False,23407.0,True
KS,20,KS-SD-11,011,False,False,R,Safe,TBA,Joy Koesten,False,23407.0,True
KS,20,KS-SD-12,012,R,False,R,Safe,Caryn Tyson,Mike Bruner,False,23407.0,True
KS,20,KS-SD-13,013,D,False,R,Safe,Richard Hilderbrand,Nancy Ingle,False,23407.0,False
KS,20,KS-SD-14,014,False,False,R,Uncontested,TBA,False,False,23407.0,True
KS,20,KS-SD-15,015,False,False,R,Uncontested,TBA,False,False,23407.0,True
KS,20,KS-SD-16,016,D,False,R,Safe,Ty Masterson,Timothy Don Fry II,False,23407.0,True
KS,20,KS-SD-17,017,R,False,R,Safe,Jeff Longbine,Stephen Vecchione,False,23407.0,True
KS,20,KS-SD-18,018,False,False,False,Toss-Up,Kristen O'Shea,TBA,False,23407.0,True
KS,20,KS-SD-19,019,D,False,D,Likely,Rick Kloos,Anthony Hensley,False,23407.0,True
KS,20,KS-SD-20,020,False,False,R,Likely,TBA,Rachel Willis,False,23407.0,True
KS,20,KS-SD-21,021,D,False,D,Lean,Tom Bickimer,Dinah Sykes,False,23407.0,True
KS,20,KS-SD-22,022,D,False,D,Lean,TBA,Tom Hawk,False,23407.0,True
KS,20,KS-SD-23,023,False,False,R,Likely,TBA,Wendy Budetti,False,23407.0,True
KS,20,KS-SD-24,024,False,False,R,Uncontested,TBA,False,False,23407.0,True
KS,20,KS-SD-25,025,D,False,D,Likely,Vail Fruechting,Mary Ware,False,23407.0,True
KS,20,KS-SD-26,026,R,False,R,Uncontested,Dan Kerschen,False,False,23407.0,True
KS,20,KS-SD-27,027,R,False,R,Safe,Gene Suellentrop,Mike McCorkle,False,23407.0,True
KS,20,KS-SD-28,028,R,False,False,Toss-Up,Mike Petersen,Jim Ward,False,23407.0,True
KS,20,KS-SD-29,029,D,False,D,Safe,Myron Ackerman,Oletha Faust-Goudeau,False,23407.0,True
KS,20,KS-SD-30,030,False,False,R,Likely,Renee Erickson,TBA,False,23407.0,True
KS,20,KS-SD-31,031,R,False,R,Uncontested,Carolyn McGinn,False,False,23407.0,True
KS,20,KS-SD-32,032,R,False,R,Uncontested,Larry Alley,False,False,23407.0,True
KS,20,KS-SD-33,033,False,False,R,Uncontested,TBA,False,False,23407.0,True
KS,20,KS-SD-34,034,False,False,R,Safe,TBA,Shanna Henry,False,23407.0,True
KS,20,KS-SD-35,035,R,False,R,Uncontested,Richard Wilborn,False,False,23407.0,True
KS,20,KS-SD-36,036,R,False,R,Uncontested,Elaine Bowers,False,False,23407.0,True
KS,20,KS-SD-37,037,R,False,R,Safe,Molly Baumgardner,Becca Peck,False,23407.0,True
KS,20,KS-SD-38,038,R,False,R,Safe,Bud Estes,Edgar Pando,False,23407.0,True
KS,20,KS-SD-39,039,False,False,R,Uncontested,TBA,False,False,23407.0,True
KS,20,KS-SD-40,040,R,False,R,Safe,Rick Billinger,Larry Dreiling,False,23407.0,True
KY,21,KY-SD-1,001,False,False,R,Uncontested,Jason Howell,False,False,42565.0,True
KY,21,KY-SD-2,002,False,False,Election,No,False,False,False,44680.0,False
KY,21,KY-SD-3,003,R,False,R,Uncontested,Whitney Chesterfield,False,False,42565.0,True
KY,21,KY-SD-4,004,False,False,Election,No,False,False,False,37630.0,False
KY,21,KY-SD-5,005,R,False,R,Uncontested,Stephen Meredith,False,False,42565.0,True
KY,21,KY-SD-6,006,False,False,Election,No,False,False,False,40356.0,False
KY,21,KY-SD-7,007,False,False,False,Toss-Up,TBA,Joe Graviss,False,42565.0,True
KY,21,KY-SD-8,008,False,False,Election,No,False,False,False,43126.0,False
KY,21,KY-SD-9,009,R,False,R,Safe,David Givens,Brian Pedigo,False,42565.0,True
KY,21,KY-SD-10,010,False,False,Election,No,False,False,False,24224.0,False
KY,21,KY-SD-11,011,R,False,R,Safe,John Schickel,James Fiorelli,False,42565.0,True
KY,21,KY-SD-12,012,False,False,Election,No,False,False,False,52976.0,False
KY,21,KY-SD-13,013,D,False,D,Uncontested,False,Reginald Thomas,False,42565.0,True
KY,21,KY-SD-14,014,False,False,Election,No,False,False,False,45594.0,False
KY,21,KY-SD-15,015,False,False,R,Uncontested,TBA,False,False,42565.0,True
KY,21,KY-SD-16,016,False,False,Election,No,False,False,False,34572.0,False
KY,21,KY-SD-17,017,R,False,R,Safe,Damon Thayer,Jason Stroude,False,42565.0,True
KY,21,KY-SD-18,018,False,False,Election,No,False,False,False,37467.0,False
KY,21,KY-SD-19,019,D,False,D,Uncontested,False,Morgan McGarvey,False,42565.0,True
KY,21,KY-SD-20,020,False,False,Election,No,False,False,False,45604.0,False
KY,21,KY-SD-21,021,False,False,R,Safe,TBA,Walter Trebolo,False,42565.0,True
KY,21,KY-SD-22,022,False,False,Election,No,False,False,False,43229.0,False
KY,21,KY-SD-23,023,R,False,R,Likely,Chris McDaniel,Ryan Olexia,False,42565.0,True
KY,21,KY-SD-24,024,False,False,Election,No,False,False,False,41663.0,False
KY,21,KY-SD-25,025,R,False,R,Uncontested,Robert Stivers,False,False,42565.0,True
KY,21,KY-SD-26,026,False,False,Election,No,False,False,False,57227.0,False
KY,21,KY-SD-27,027,R,False,R,Uncontested,Steve West,False,False,42565.0,True
KY,21,KY-SD-28,028,False,False,Election,No,False,False,False,43503.0,False
KY,21,KY-SD-29,029,D,False,False,Toss-Up,TBA,Johnny Ray Turner,False,42565.0,True
KY,21,KY-SD-30,030,False,False,Election,No,False,False,False,37898.0,False
KY,21,KY-SD-31,031,R,False,R,Likely,Phillip Wheeler,TBA,False,42565.0,True
KY,21,KY-SD-32,032,False,False,Election,No,False,False,False,39755.0,False
KY,21,KY-SD-33,033,D,False,D,Uncontested,False,Gerald Neal,False,42565.0,True
KY,21,KY-SD-34,034,False,False,Election,No,False,False,False,45522.0,False
KY,21,KY-SD-35,035,D,False,D,Uncontested,False,Denise Harper Angel,False,42565.0,True
KY,21,KY-SD-36,036,False,False,Election,No,False,False,False,55706.0,False
KY,21,KY-SD-37,037,False,False,D,Uncontested,False,TBA,False,42565.0,True
KY,21,KY-SD-38,038,False,False,Election,No,False,False,False,37998.0,False
ME,23,ME-SD-1,001,D,False,D,Lean,Brian Schaefer,Troy Jackson,False,14476.0,False
ME,23,ME-SD-2,002,D,False,False,Toss-Up,Harold Stewart,Michael Carpenter,False,14659.0,False
ME,23,ME-SD-3,003,R,False,R,Safe,Bradlee Farrin,Katherine Wilder,False,14703.0,False
ME,23,ME-SD-4,004,False,False,R,Safe,TBA,David Ziemer,False,15007.0,False
ME,23,ME-SD-5,005,D,False,D,Safe,Christian Ireland,James Dill,False,15768.0,False
ME,23,ME-SD-6,006,R,False,R,Safe,Marianne Moore,Jeffrey Lovit,False,14640.0,False
ME,23,ME-SD-7,007,D,False,D,Safe,TBA,Louis Luchini,False,20849.0,False
ME,23,ME-SD-8,008,False,False,R,Safe,TBA,TBA,False,17979.0,False
ME,23,ME-SD-9,009,False,False,D,Safe,John Hiatt,TBA,False,15193.0,False
ME,23,ME-SD-10,010,R,False,R,Safe,Stacey Guerin,Frederick Austin,False,15767.0,False
ME,23,ME-SD-11,011,False,False,D,Lean,Duncan Milne,TBA,False,19766.0,False
ME,23,ME-SD-12,012,D,False,D,Safe,Gordon Page,David Miramant,False,19659.0,False
ME,23,ME-SD-13,013,R,False,False,Toss-Up,Dana Dow,Chloe Maxmin,False,20147.0,False
ME,23,ME-SD-14,014,False,False,D,Likely,Mark Walker,TBA,False,18640.0,False
ME,23,ME-SD-15,015,R,False,R,Likely,Matthew Pouliot,Kalie Hess,False,16694.0,False
ME,23,ME-SD-16,016,R,False,R,Tilt,Scott Cyrway,Hilary Koch,False,15680.0,False
ME,23,ME-SD-17,017,R,False,R,Likely,Russell Black,Jan Collins,False,17820.0,False
ME,23,ME-SD-18,018,R,False,R,Safe,Lisa Keim,Gabriel Perkins,False,16755.0,False
ME,23,ME-SD-19,019,False,False,R,Safe,Richard Bennett,Katherine Branch,False,17484.0,False
ME,23,ME-SD-20,020,D,False,D,Tilt,Matthew Leonard,Ned Claxton,False,17751.0,False
ME,23,ME-SD-21,021,D,False,D,Lean,Timothy Gallant,Nathan Libby,False,13588.0,False
ME,23,ME-SD-22,022,R,False,R,Safe,Jeffrey Timberlake,Martha Poliquin,False,16849.0,False
ME,23,ME-SD-23,023,D,False,D,Safe,Holly Kopp,Eloise Vitelli,False,20070.0,False
ME,23,ME-SD-24,024,False,False,D,Safe,Bradford Pattershall,TBA,False,22689.0,False
ME,23,ME-SD-25,025,D,False,D,Safe,Jennifer White,Catherine Breen,False,24796.0,False
ME,23,ME-SD-26,026,D,False,D,Safe,Karen Lockwood,Bill Diamond,False,14743.0,False
